Id,dept_Id,SubDept_Id,Vehicle_Id,Vehicle_Profile_Id,Description,Vehicle_Price_Id,Vehicle_Showroom_Price,Vehicle_Showroom_Delta,Vehicle_Showroom_Payment_Date,Average,Increment,Target_Simulation_Id
510,510,1,1,0,Grand Vitara,7,56432.60486,1289.0001,5/19/2023,14851249.3,-3567291.796,1071
510,510,1,1,1,Grand Vitara,6,54670.9942,1289.0001,6/20/2023,3666126.026,-164732.337,1071
510,510,1,1,1,Grand Vitara,7,56432.60486,1289.0001,6/20/2023,34183138.39,-14321231.84,1071
510,510,1,1,1,Baleno,65,66345.789,45678.01,6/20/2023,-1236230.737,-0.00029802,1071
514,514,1,2,3,Grand Vitara,10,6789900.995,1289.0001,5/20/2024,58679918.23,-43655723.33,1071
514,514,1,2,3,Grand Vitara,9,789.6797,1289.0001,5/20/2024,51306481.23,-33373874.43,1071
514,514,1,2,2,Grand Vitara,9,789.6797,1289.0001,4/19/2024,57222398.33,-42217239.74,1071
514,514,1,2,2,Grand Vitara,10,6789900.995,1289.0001,4/19/2024,44252982.39,-25248920.92,1071
514,514,1,1,11,Grand Vitara,10,6789900.995,1289.0001,1/20/2025,-1100393322,2154585171,1071
514,514,1,2,1,Grand Vitara,10,6789900.995,1289.0001,3/20/2024,28348779.48,-11417391.9,1071
514,514,1,2,0,Grand Vitara,10,6789900.995,1289.0001,2/20/2024,16345914.7,-3931674.361,1071
514,514,1,2,0,Grand Vitara,9,789.6797,1289.0001,2/20/2024,61428257.65,-55525913.83,1071
514,514,1,1,11,Grand Vitara,11,6543210.998,1289.0001,1/20/2025,-65745680.97,7691335.678,1071
514,514,1,2,5,Grand Vitara,9,789.6797,1289.0001,7/19/2024,43710791.65,-21047827.6,1071
514,514,1,1,11,Creta,84,853456.765,12678.01,1/20/2025,6611702.315,0,1071
514,514,1,2,4,Grand Vitara,9,789.6797,1289.0001,6/20/2024,49744799.68,-28015613.56,1071
514,514,1,2,7,Grand Vitara,10,6789900.995,1289.0001,9/20/2024,151452595,-216878634.7,1071
514,514,1,2,5,Grand Vitara,10,6789900.995,1289.0001,7/19/2024,98000316.87,-105799809.1,1071
514,514,1,2,9,Grand Vitara,9,789.6797,1289.0001,11/20/2024,15473804.16,-2047941.089,1071
514,514,1,2,11,Grand Vitara,10,6789900.995,1289.0001,1/20/2025,258916075.8,-506961220.5,1071
514,514,1,2,11,Grand Vitara,11,6543210.998,1289.0001,1/20/2025,15469571.99,-1809731.126,1071
514,514,1,2,10,Grand Vitara,9,789.6797,1289.0001,12/20/2024,5769566.601,-276193.0227,1071
514,514,1,2,10,Grand Vitara,10,6789900.995,1289.0001,12/20/2024,233938314,-454078480.6,1071
514,514,1,2,8,Grand Vitara,10,6789900.995,1289.0001,10/18/2024,176041023.3,-279661265,1071
514,514,1,2,9,Grand Vitara,10,6789900.995,1289.0001,11/20/2024,207317570.6,-367616894.8,1071
514,514,1,2,6,Grand Vitara,9,789.6797,1289.0001,8/20/2024,38581126.71,-15101224.18,1071
514,514,1,2,8,Grand Vitara,9,789.6797,1289.0001,10/18/2024,24963640.58,-5623683.333,1071
514,514,1,2,7,Grand Vitara,9,789.6797,1289.0001,9/20/2024,32164951.37,-9782034.159,1071
514,514,1,1,10,Creta,83,8400.123,1450.01,12/20/2024,6026175.733,0,1071
514,514,1,2,6,Grand Vitara,10,6789900.995,1289.0001,8/20/2024,124056702.7,-156135925.7,1071
514,514,1,1,10,Grand Vitara,10,6789900.995,1289.0001,12/20/2024,-982540918.8,1907129622,1071
514,514,1,2,4,Grand Vitara,10,6789900.995,1289.0001,6/20/2024,81028751.55,-74333241.58,1071
514,514,1,1,10,Grand Vitara,9,789.6797,1289.0001,12/20/2024,-24232179.72,1160013.676,1071
514,514,1,1,9,Creta,82,83345.1234,1450.01,11/20/2024,5845837.793,0,1071
514,514,1,1,1,Grand Vitara,9,789.6797,1289.0001,3/20/2024,-217039300.1,178461164.2,1071
514,514,1,1,3,Grand Vitara,10,6789900.995,1289.0001,5/20/2024,-225917685.2,168074548.2,1071
514,514,1,1,3,Creta,76,77345.665,3456.01,5/20/2024,3943735.436,0,1071
514,514,1,1,3,Grand Vitara,9,789.6797,1289.0001,5/20/2024,-197529952.7,128489434.7,1071
514,514,1,1,2,Grand Vitara,10,6789900.995,1289.0001,4/19/2024,-168161333.1,95945882.8,1071
514,514,1,1,2,Grand Vitara,9,789.6797,1289.0001,4/19/2024,-217445113.6,160425508,1071
514,514,1,1,1,Creta,74,75456.6543,3456.01,3/20/2024,3519425.555,-0.00119209,1071
514,514,1,1,4,Grand Vitara,9,789.6797,1289.0001,6/20/2024,-194004718.7,109260880.9,1071
514,514,1,1,1,Grand Vitara,10,6789900.995,1289.0001,3/20/2024,-106307923,42815232.28,1071
514,514,1,1,0,Grand Vitara,9,789.6797,1289.0001,2/20/2024,-227284553.3,205445879.7,1071
514,514,1,1,0,Creta,73,74567.34567,3456.01,2/20/2024,3397900.73,0.00059605,1071
514,514,1,1,9,Grand Vitara,9,789.6797,1289.0001,11/20/2024,-64216287.26,8498942.852,1071
514,514,1,1,0,Grand Vitara,10,6789900.995,1289.0001,2/20/2024,-60479884.39,14547199.01,1071
514,514,1,1,4,Grand Vitara,10,6789900.995,1289.0001,6/20/2024,-316012131,289899647.2,1071
514,514,1,1,2,Creta,75,764567.1234,3456.01,4/19/2024,3878040.025,-0.00119209,1071
514,514,1,1,4,Creta,77,78234.543,1450.01,6/20/2024,4416367.579,0,1071
514,514,1,1,5,Grand Vitara,10,6789900.995,1289.0001,7/19/2024,-387101251.6,417909252.6,1071
514,514,1,1,7,Grand Vitara,10,6789900.995,1289.0001,9/20/2024,-613383009.6,878358471.4,1071
514,514,1,1,9,Grand Vitara,10,6789900.995,1289.0001,11/20/2024,-860367918,1525610113,1071
514,514,1,1,8,Grand Vitara,10,6789900.995,1289.0001,10/18/2024,-721768195.5,1146611190,1071
514,514,1,1,5,Grand Vitara,9,789.6797,1289.0001,7/19/2024,-172657627,83138930.8,1071
514,514,1,1,8,Creta,81,82123,1450.01,10/18/2024,5540710.469,0.00357628,1071
514,514,1,1,8,Grand Vitara,9,789.6797,1289.0001,10/18/2024,-102350926.4,23057091.24,1071
514,514,1,1,7,Grand Vitara,9,789.6797,1289.0001,9/20/2024,-130268053.1,39617240.43,1071
514,514,1,1,7,Creta,80,815678.435,1450.01,9/20/2024,5288185.32,0,1071
514,514,1,1,6,Grand Vitara,9,789.6797,1289.0001,8/20/2024,-154324506.8,60404896.74,1071
514,514,1,1,5,Creta,78,79234.678,1450.01,7/19/2024,4538789.946,-0.00119209,1071
514,514,1,1,6,Grand Vitara,10,6789900.995,1289.0001,8/20/2024,-496226810.8,624543702.6,1071
514,514,1,1,6,Creta,79,809876.456,1450.01,8/20/2024,4928419.063,-0.00238419,1071
437,534,3,0,0,Grand Vitara,4,14567.3,1234.156,2/20/2023,772.1385854,-35.38953024,1068
437,534,3,1,0,Suzuki Swift,2,315678.9235,5678.01,2/20/2023,-60.08976075,0,1068
437,534,3,1,0,Engine_Base,2,315678.9235,5678.01,2/20/2023,1453.862466,0,1068
437,534,3,1,0,Grand Vitara,5,2953456.992,10.01,2/20/2023,-1427.286,6543513.81,1068
437,534,3,1,0,Grand Vitara,4,14567.3,1234.156,2/20/2023,-772.1385854,35.38953024,1068
269,544,2,0,0,Brezza,74,75456.6543,3456.01,12/27/2023,6956.813187,0,1065
269,544,2,0,0,Brezza,75,764567.1234,3456.01,12/27/2023,7436.593407,0,1065
274,575,2,0,0,BENZ GLE,82,83345.1234,1450.01,9/30/2024,-5.8848614,0,1062
274,575,2,0,0,Celerio,1,1.16,0.0001,9/30/2024,590410,0,1062
274,575,2,0,0,BENZ GLE,81,82123,1450.01,9/30/2024,5.38461538,0,1062
274,575,2,0,0,Celerio,1,1.16,0.0001,9/30/2024,-143928,0,1062
274,575,2,0,0,Grand I20,82,83345.1234,1450.01,9/30/2024,15.88486141,0,1062
275,576,2,0,0,BENZ GLE,83,8400.123,1450.01,3/31/2025,2520,0,1062
275,576,2,0,0,Celerio,1,1.16,0.0001,3/31/2025,-311844,0,1062
275,576,2,0,0,Grand I20,84,853456.765,12678.01,3/31/2025,354.2857143,0,1062
275,576,2,0,0,BENZ GLE,86,853456.765,12678.01,3/31/2025,2400,0,1062
275,576,2,0,0,BENZ GLE,82,83345.1234,1450.01,3/31/2025,2760,0,1062
275,576,2,0,0,Celerio,1,1.16,0.0001,3/31/2025,1333080,0,1062
275,576,2,0,0,Grand I20,85,853456.765,12678.01,3/31/2025,186,0,1062
275,576,2,0,0,BENZ GLE,87,853456.765,12678.01,3/31/2025,2520,0,1062
275,576,2,0,0,BENZ GLE,84,853456.765,12678.01,3/31/2025,2285.714286,0,1062
276,577,2,0,0,Grand I20,67,68456.89,12345.01,10/2/2023,7424.878049,0,1062
276,577,2,0,0,BENZ GLE,67,68456.89,12345.01,10/2/2023,5.12195123,0,1062
276,577,2,0,0,BENZ GLE,70,713456.234,3456.01,10/2/2023,-5.48856548,0,1062
276,577,2,0,0,Grand I20,68,69456.789,0.01,10/2/2023,7440,0,1062
276,577,2,0,0,Celerio,1,1.16,0.0001,10/2/2023,-441379.2,0,1062
276,577,2,0,0,Celerio,1,1.16,0.0001,10/2/2023,1523310,0,1062
276,577,2,0,0,Grand I20,70,713456.234,3456.01,10/2/2023,15.48856548,0,1062
294,579,2,0,0,BENZ GLE,77,78234.543,1450.01,12/31/2024,2397.073171,0,1062
294,579,2,0,0,Grand I20,77,78234.543,1450.01,12/31/2024,362.9268293,0,1062
294,579,2,0,0,BENZ GLE,82,83345.1234,1450.01,12/31/2024,2760,0,1062
294,579,2,0,0,BENZ GLE,83,8400.123,1450.01,12/31/2024,2520,0,1062
294,579,2,0,0,Celerio,1,1.16,0.0001,12/31/2024,2499360,0,1062
294,579,2,0,0,Celerio,1,1.16,0.0001,12/31/2024,-628485.6,0,1062
294,579,2,0,0,Grand I20,80,815678.435,1450.01,12/31/2024,181.4634147,0,1062
294,579,2,0,0,BENZ GLE,73,74567.34567,3456.01,12/31/2024,2574,0,1062
294,579,2,0,0,BENZ GLE,81,82123,1450.01,12/31/2024,2520,0,1062
294,579,2,0,0,BENZ GLE,80,815678.435,1450.01,12/31/2024,2458.536585,0,1062
294,579,2,0,0,Grand I20,73,74567.34567,3456.01,12/31/2024,185.9999999,0,1062
294,579,2,0,0,BENZ GLE,76,77345.665,3456.01,12/31/2024,2455.384615,0,1062
294,579,2,0,0,Grand I20,76,77345.665,3456.01,12/31/2024,184.6153846,0,1062
294,579,2,0,0,BENZ GLE,74,75456.6543,3456.01,12/31/2024,2520,0,1062
294,579,2,0,0,BENZ GLE,79,809876.456,1450.01,12/31/2024,2760,0,1062
294,579,2,0,0,Grand I20,84,853456.765,12678.01,12/31/2024,354.2857143,0,1062
294,579,2,0,0,BENZ GLE,78,79234.678,1450.01,12/31/2024,2400,0,1062
294,579,2,0,0,BENZ GLE,75,764567.1234,3456.01,12/31/2024,2342.743539,0,1062
294,579,2,0,0,Grand I20,75,764567.1234,3456.01,12/31/2024,177.2564612,0,1062
273,580,2,0,0,Celerio,1,1.16,0.0001,3/15/2023,-1999,0,1061
273,580,2,0,0,Kia Sonet,69,64,0.01,3/15/2023,10000,0,1061
289,581,2,0,0,Celerio,1,1.16,0.0001,3/31/2025,-50374.8,0,1062
289,581,2,0,0,Celerio,1,1.16,0.0001,3/31/2025,221760,0,1062
